Age,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,StockOptionLevel,YearsWithCurrManager,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,BusinessTravel_Travel_Frequently,Department_Research & Development,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
0.35714285714285715,3,2,1,2,0.10375659333590635,0,0,0.07142857142857142,0,0,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,2,3,3,4,0.71889875209057,1,3,0.5,0,0,0,0,1,0,1,1,1,0,0,0
0.4761904761904761,1,3,3,3,0.6175221922037823,0,2,0.9285714285714285,0,0,0,0,0,0,0,0,1,0,0,0
0.3095238095238095,3,1,2,3,0.21458896179081438,0,1,0.2857142857142857,0,0,0,1,0,0,0,1,0,1,0,0
0.976190476190476,3,2,1,4,0.07513186671812684,0,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,1,3,1,4,0.11475620738453622,0,1,0.5714285714285714,0,0,0,0,0,1,1,0,1,0,0,0
0.2619047619047619,2,3,3,4,0.4444230027016596,0,1,0.07142857142857142,0,0,0,0,0,0,1,0,0,1,0,0
0.4047619047619047,3,3,3,3,0.500450276598482,0,0,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,1,0
0.2619047619047619,3,2,1,4,0.0887688151292937,1,0,0.07142857142857142,0,0,0,0,0,0,0,1,0,0,1,1
0.8095238095238095,3,2,1,4,0.14170847806509712,0,0,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,1,0
0.5714285714285714,3,3,5,4,0.2515116428663322,0,0,0.21428571428571427,0,0,1,0,0,0,0,1,0,1,0,0
0.976190476190476,2,3,1,3,0.08092113727003732,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.7619047619047619,4,3,5,4,0.2515116428663322,0,1,0.42857142857142855,0,0,1,0,0,0,0,0,1,0,0,0
0.35714285714285715,3,3,1,4,0.09179210086195806,1,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,0,1
0.5952380952380951,4,3,4,4,0.9684163128779107,1,1,0.6428571428571428,0,0,1,0,0,0,0,0,0,1,0,0
0.35714285714285715,1,3,1,1,0.10922423774604399,0,0,0.5,0,1,0,0,0,0,0,1,0,1,0,1
0.8095238095238095,1,2,5,3,0.2515116428663322,1,0,0.8571428571428571,0,0,1,0,0,0,0,0,0,0,1,0
0.3333333333333333,3,3,1,2,0.18795831725202627,0,1,0.14285714285714285,0,0,0,0,0,1,0,0,0,1,0,0
0.3333333333333333,4,2,1,3,0.17502894635275956,1,0,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,1,1
0.49999999999999994,3,3,1,3,0.0786697542776277,0,3,0.14285714285714285,0,1,0,0,0,0,0,1,1,0,0,0
0.3333333333333333,3,3,2,4,0.22230798919336164,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.5476190476190477,3,3,2,1,0.13270294609545863,0,2,0.0,0,0,0,0,0,0,0,1,1,0,0,0
0.5238095238095237,1,3,2,4,0.1485912774990351,0,2,0.5,0,0,0,0,0,0,0,1,1,0,0,0
0.6428571428571428,3,4,5,4,0.2515116428663322,0,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0
0.3095238095238095,2,3,3,3,0.8147433423388654,0,1,0.14285714285714285,0,0,0,0,1,0,1,1,1,0,0,0
0.35714285714285715,3,2,1,4,0.12234658433037439,0,1,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0
0.380952380952381,4,2,2,1,0.31828122989836616,0,1,0.6428571428571428,0,0,0,1,0,0,0,1,0,1,0,0
0.4523809523809524,3,2,1,1,0.18725073974012607,0,1,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0
0.6428571428571428,1,4,2,3,0.3489643638234916,0,1,0.14285714285714285,0,0,0,1,0,0,1,1,0,1,0,0
0.4523809523809524,1,3,3,3,0.5814357390968738,0,2,0.0,0,0,0,1,0,0,1,1,1,0,0,1
0.49999999999999994,3,3,3,3,0.6386851923324328,0,0,0.5714285714285714,1,0,0,0,0,0,1,1,0,0,1,0
0.2619047619047619,3,3,1,4,0.08561687893992025,0,0,0.3571428571428571,0,0,0,0,0,0,0,1,0,0,1,0
0.5714285714285714,4,4,2,1,0.35610446417084785,1,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,1,0
0.2619047619047619,4,3,2,4,0.38093400231570823,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0
0.16666666666666669,1,3,2,3,0.25016081307088645,0,2,0.14285714285714285,0,0,0,1,0,0,0,1,0,1,0,0
0.5714285714285714,4,2,1,1,0.1018911617136241,1,1,0.5714285714285714,0,1,0,0,0,0,0,1,1,0,0,0
0.5238095238095237,1,3,5,3,0.2515116428663322,0,1,0.6428571428571428,0,0,0,0,1,0,0,1,1,0,0,0
0.7857142857142856,3,3,1,4,0.11025344139971698,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0
0.3095238095238095,3,2,1,2,0.15888331403576483,0,0,0.2857142857142857,0,1,0,0,0,0,1,1,0,0,1,1
0.3333333333333333,2,4,1,2,0.11482053261289078,0,0,0.21428571428571427,0,1,0,0,0,0,1,1,0,1,0,0
0.4761904761904761,4,2,2,4,0.2727389682233372,0,1,0.3571428571428571,0,0,0,0,0,0,0,0,0,1,0,0
0.3333333333333333,4,2,2,1,0.07506754148977228,0,0,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,1,0
0.6666666666666665,3,1,4,2,0.2515116428663322,1,1,0.5,0,0,1,0,0,0,0,0,0,1,0,0
0.23809523809523808,1,3,1,3,0.1592692654058922,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,1
0.2619047619047619,1,2,2,2,0.36247266177794935,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.3095238095238095,2,2,2,4,0.2941592692654059,0,1,0.5714285714285714,1,0,0,0,0,0,0,1,0,1,0,0
0.16666666666666669,2,4,2,1,0.19239675800849093,0,2,0.3571428571428571,1,0,0,0,0,0,0,1,1,0,0,0
0.6428571428571428,3,3,4,4,0.803229126463399,1,0,0.7142857142857142,1,0,0,0,0,0,0,1,0,1,0,0
0.42857142857142855,4,3,1,4,0.141579827608388,0,1,0.7857142857142857,0,1,0,0,0,0,0,1,0,1,0,0
0.8809523809523809,4,3,5,1,0.2515116428663322,1,0,0.9285714285714285,0,0,1,0,0,0,0,1,0,0,1,0
0.6904761904761905,1,3,3,2,0.6972854753634375,1,1,0.6428571428571428,0,0,1,0,0,0,0,1,0,1,0,1
0.23809523809523808,4,3,1,4,0.06824906728418885,0,1,0.2857142857142857,0,0,0,0,0,0,0,1,0,1,0,0
0.4523809523809524,3,3,2,4,0.35333847935160173,0,1,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,0,0
0.07142857142857145,4,2,1,3,0.14286633217547923,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0
0.4523809523809524,1,3,3,4,0.8101119258973369,1,2,0.14285714285714285,0,0,0,0,1,0,0,1,1,0,0,0
0.4047619047619047,2,4,3,2,0.706741283931558,0,1,0.14285714285714285,0,0,1,0,0,0,0,1,1,0,0,0
0.4761904761904761,1,4,2,1,0.2956387495175608,1,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0
0.19047619047619052,3,3,2,2,0.34658433037437286,0,1,0.2857142857142857,0,0,0,1,0,0,1,1,1,0,0,0
0.7619047619047619,1,3,5,2,0.2515116428663322,0,2,0.42857142857142855,0,0,0,0,1,0,0,1,1,0,0,0
0.8333333333333333,3,3,4,3,0.2515116428663322,1,3,0.21428571428571427,0,0,0,0,1,0,0,1,0,1,0,0
0.5714285714285714,2,3,2,3,0.25073974012607747,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,1,0,0
0.2619047619047619,2,3,2,4,0.22803293451691758,0,0,0.6428571428571428,0,0,0,0,0,0,1,0,0,0,1,0
0.8809523809523809,2,3,2,4,0.2834169561301943,1,1,0.5714285714285714,0,1,0,0,0,0,0,1,0,1,0,0
0.19047619047619052,1,3,2,1,0.24006175221922038,1,1,0.21428571428571427,1,0,0,0,0,0,1,1,0,1,0,0
0.4523809523809524,4,3,1,4,0.07114370256014409,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
0.6190476190476188,4,3,1,3,0.13842789141901451,1,1,0.0,0,1,0,0,0,0,1,1,1,0,0,1
0.4761904761904761,4,3,2,4,0.3046442814871993,0,1,0.14285714285714285,1,0,0,0,0,0,0,1,1,0,0,0
0.19047619047619052,1,3,1,2,0.08773961147562075,1,1,0.14285714285714285,0,1,0,0,0,0,0,1,1,0,0,1
0.23809523809523808,4,3,1,4,0.1480123504438441,0,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,1,0
0.7380952380952379,3,3,5,1,0.2515116428663322,1,0,0.14285714285714285,0,0,0,0,1,0,1,1,0,0,1,0
0.42857142857142855,3,3,2,2,0.22359449376045287,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
0.3095238095238095,4,3,1,2,0.11449890647111798,0,1,0.14285714285714285,0,0,0,0,0,1,1,0,1,0,0,0
0.19047619047619052,4,2,2,4,0.3099832754406278,1,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,1
0.4523809523809524,2,3,1,4,0.08471632574295639,1,3,0.14285714285714285,0,0,0,0,0,0,1,1,0,1,0,0
0.5714285714285714,3,3,4,2,0.8050945580856812,0,1,0.5714285714285714,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3,3,1,3,0.026437668853724436,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,1
0.4047619047619047,3,3,3,2,0.4509841759938248,0,2,0.6428571428571428,0,0,0,0,0,0,0,0,0,1,0,0
0.42857142857142855,3,4,1,4,0.17232728676186804,0,2,0.0,0,1,0,0,0,0,1,1,0,1,0,0
0.7857142857142856,4,1,2,2,0.28772674642994983,0,1,0.14285714285714285,0,0,0,1,0,0,0,1,1,0,0,0
0.5476190476190477,4,3,4,2,0.9652643766885373,0,0,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,1,0
0.0,4,2,1,3,0.012286118615721084,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
0.23809523809523808,2,4,2,1,0.2992409623054162,0,0,0.5,1,0,0,0,0,0,0,1,0,0,1,0
0.3095238095238095,2,4,2,4,0.3808053518589991,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.49999999999999994,3,4,3,4,0.5534542647626399,0,3,0.5,1,0,0,0,0,0,0,1,1,0,0,0
0.42857142857142855,2,3,2,2,0.3000771902740255,0,1,0.5714285714285714,0,1,0,0,0,0,0,1,0,1,0,0
0.3333333333333333,4,2,2,3,0.28785539688665895,0,1,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0,0
0.4761904761904761,1,2,3,2,0.7109224237746045,0,1,0.07142857142857142,0,0,0,0,1,0,0,1,0,1,0,0
0.9523809523809523,4,1,2,3,0.29917663707706166,1,1,0.14285714285714285,1,0,0,0,0,0,0,1,1,0,0,0
0.3095238095238095,3,3,1,4,0.24520777048758524,1,1,0.21428571428571427,0,0,0,0,0,0,0,1,0,1,0,0
0.3095238095238095,1,2,2,1,0.34742055834298213,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.6428571428571428,1,3,3,1,0.27023028431750934,0,1,0.7857142857142857,0,1,0,0,0,0,1,1,1,0,0,0
0.3095238095238095,3,3,1,4,0.10845233500578928,1,1,0.14285714285714285,0,0,0,0,0,0,0,1,1,0,0,0
0.35714285714285715,4,3,3,2,0.6991509069857198,0,2,0.5714285714285714,0,0,1,0,0,0,1,1,0,1,0,0
0.49999999999999994,3,3,4,1,0.2515116428663322,1,0,0.7142857142857142,0,0,1,0,0,0,0,1,0,1,0,0
0.5952380952380951,3,3,1,4,0.0930142802006947,0,0,0.5,0,1,0,0,0,0,1,1,0,0,1,0
0.7380952380952379,3,2,4,3,0.8333333333333334,1,0,0.5,1,0,0,0,0,0,0,1,0,0,1,0
0.8095238095238095,3,2,2,2,0.25292679789013256,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,1
0.21428571428571425,3,3,1,2,0.09449376045284962,1,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,1,0
0.3333333333333333,3,2,2,2,0.27138813842789145,1,0,0.6428571428571428,0,0,0,0,0,0,0,0,0,1,0,0
0.21428571428571425,4,3,2,3,0.22314421716197097,1,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0
0.3095238095238095,4,3,2,4,0.42055834298211764,0,3,0.5,0,0,0,0,0,0,0,0,1,0,0,0
0.3333333333333333,1,4,2,4,0.26025987392255245,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1,0
0.23809523809523808,1,1,1,4,0.15791843561044644,1,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,1
0.28571428571428564,4,3,2,4,0.30657403833783614,0,2,0.6428571428571428,0,0,0,0,0,0,0,1,0,1,0,0
0.3095238095238095,3,2,3,3,0.5103563617650843,0,1,0.6428571428571428,0,0,0,1,0,0,1,1,0,1,0,0
0.49999999999999994,3,2,5,4,0.2515116428663322,0,1,0.21428571428571427,0,0,1,0,0,0,1,1,0,1,0,0
0.49999999999999994,4,3,2,3,0.27203139071143706,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1
0.35714285714285715,2,2,2,4,0.23626656374630134,0,0,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,1,0
0.6904761904761905,4,3,5,3,0.2515116428663322,0,1,0.07142857142857142,0,0,0,0,1,0,0,1,0,1,0,0
0.5952380952380951,3,2,2,3,0.2732535700501737,0,1,0.0,0,1,0,0,0,0,1,1,1,0,0,0
0.21428571428571425,3,3,2,2,0.34349671941335397,1,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,1,0,0
0.857142857142857,4,3,2,3,0.2482953814486042,0,0,0.21428571428571427,0,0,0,0,0,0,1,1,0,0,1,0
0.5952380952380951,3,3,3,1,0.5773832497105366,0,1,0.0,1,0,0,0,0,0,0,1,0,1,0,0
0.6428571428571428,4,3,2,4,0.17290621381705906,0,2,0.5714285714285714,0,0,0,0,0,0,0,1,0,1,0,0
0.5238095238095237,2,1,2,4,0.41476907243020716,1,3,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.2619047619047619,2,1,1,1,0.07140100347356233,1,0,0.5,0,1,0,0,0,0,0,1,0,1,0,1
0.2619047619047619,2,2,1,4,0.19130322912646341,0,0,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,1,0
0.28571428571428564,4,2,2,3,0.3286375916634504,0,3,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0
0.21428571428571425,2,3,2,2,0.33481281358548826,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.4523809523809524,4,3,2,4,0.34336806895664485,0,2,0.2857142857142857,0,0,0,1,0,0,0,1,1,0,0,0
0.4761904761904761,3,2,3,4,0.6754792229512415,1,1,0.6428571428571428,0,0,0,0,1,0,0,1,1,0,0,0
0.3095238095238095,3,3,3,4,0.3945709507268751,1,0,0.7142857142857142,0,0,0,1,0,0,0,1,0,0,1,0
0.2619047619047619,4,2,2,2,0.4669368326257558,1,2,0.5,0,0,0,0,0,0,0,0,1,0,0,0
0.4047619047619047,3,3,3,2,0.4558085681204168,0,0,0.9285714285714285,0,0,0,1,0,0,0,1,0,0,1,0
0.11904761904761901,3,3,1,4,0.12189630773189246,0,2,0.14285714285714285,0,0,0,0,0,0,0,1,1,0,0,0
0.5476190476190477,4,2,2,2,0.32310562202495824,1,0,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,1,0
0.6904761904761905,2,3,2,3,0.12652772417342084,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0
0.5714285714285714,1,3,4,4,0.9637848964363823,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0
0.2619047619047619,4,3,2,3,0.23414383121060084,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.5714285714285714,3,3,1,3,0.10851666023414384,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.3333333333333333,3,3,1,2,0.08754663579055706,0,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0
0.7142857142857142,1,3,3,3,0.7394184999356748,0,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0
0.4523809523809524,3,4,2,1,0.3193747587803937,1,2,0.5,0,0,0,0,0,0,0,1,1,0,0,0
0.28571428571428564,4,3,2,3,0.2397401260774476,1,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.19047619047619052,3,3,2,3,0.27576225395600157,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.5714285714285714,1,2,2,4,0.3712852180625241,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0
0.07142857142857145,1,2,1,2,0.07493889103306316,1,0,0.14285714285714285,0,0,0,0,0,1,1,0,0,0,1,1
0.42857142857142855,4,3,2,4,0.36305158883314037,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.42857142857142855,1,2,3,4,0.5589862344011322,0,1,0.8571428571428571,0,0,0,0,0,0,1,0,0,1,0,0
0.9285714285714284,4,3,2,3,0.3696127621253056,0,0,0.14285714285714285,1,0,0,0,0,0,0,1,0,1,0,0
0.5238095238095237,4,4,1,3,0.07744757493889103,1,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0
0.07142857142857145,1,3,1,4,0.10298469059565162,0,0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,1,0
0.35714285714285715,4,3,1,3,0.11848707062910073,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1
0.4523809523809524,3,3,1,1,0.1571465328701917,0,1,0.21428571428571427,0,1,0,0,0,0,0,1,0,1,0,0
0.6666666666666665,3,3,2,3,0.2733178952785283,0,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0
0.5476190476190477,1,3,2,2,0.5368583558471633,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1,1
0.7619047619047619,4,2,3,4,0.610253441399717,0,0,0.21428571428571427,1,0,0,0,0,0,0,1,0,0,1,0
0.5238095238095237,3,2,2,3,0.34549080149234535,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,1
0.3095238095238095,3,2,1,2,0.10600797632831598,1,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,1,0
0.07142857142857145,3,4,1,2,0.10980316480123505,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1
0.2619047619047619,4,3,1,4,0.07667567219863632,0,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,1,0
0.4047619047619047,3,2,2,2,0.355782838029075,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0
0.21428571428571425,4,3,1,2,0.1805609159912518,0,1,0.2857142857142857,0,1,0,0,0,0,0,1,1,0,0,0
0.23809523809523808,2,3,2,4,0.27299626913675545,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0
0.7380952380952379,2,2,3,3,0.640421973498006,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0
0.7857142857142856,3,3,2,4,0.2526051717483597,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.42857142857142855,4,3,1,3,0.09867490029589605,0,1,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0
0.380952380952381,1,4,2,4,0.27627685578283806,1,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,1
0.8809523809523809,3,3,4,4,0.2515116428663322,1,0,0.14285714285714285,0,0,1,0,0,0,0,1,0,0,1,0
0.14285714285714285,4,3,2,3,0.20912131738067674,1,1,0.21428571428571427,0,0,0,0,0,0,0,0,1,0,0,0
0.28571428571428564,3,3,1,2,0.09436510999614049,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0
0.19047619047619052,3,3,1,1,0.13463270294609547,0,0,0.2857142857142857,0,0,0,0,0,0,1,1,0,0,1,1
0.09523809523809518,1,3,1,2,0.0794416570178824,0,1,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0
0.42857142857142855,2,2,3,3,0.42371027917149107,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.28571428571428564,3,3,1,4,0.0820789913804194,1,0,0.0,0,0,0,0,0,0,1,1,0,0,1,1
0.4523809523809524,4,3,1,1,0.13025858741798535,0,1,0.21428571428571427,0,1,0,0,0,0,0,1,1,0,0,0
0.5238095238095237,4,3,2,2,0.3027145246365625,0,2,0.21428571428571427,0,0,0,0,0,0,0,0,1,0,0,0
0.5714285714285714,2,3,1,1,0.10079763283159655,0,1,0.14285714285714285,0,1,0,0,0,0,0,1,1,0,0,0
0.4523809523809524,3,3,2,2,0.2050688279943394,1,0,0.07142857142857142,0,0,0,1,0,0,0,1,0,0,1,0
0.5952380952380951,1,2,4,2,0.8572623182812299,0,1,0.6428571428571428,0,0,0,0,1,0,0,1,1,0,0,0
0.5238095238095237,2,2,2,3,0.15688923195677346,0,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0
0.857142857142857,1,3,5,1,0.2515116428663322,0,1,0.14285714285714285,0,0,0,0,1,0,0,1,0,1,0,0
0.380952380952381,3,3,2,3,0.3556541875723659,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.3095238095238095,2,3,2,1,0.2120802778849865,0,1,0.8571428571428571,0,0,0,1,0,0,0,1,0,1,0,0
0.5952380952380951,4,3,1,4,0.08034221021484626,0,1,0.14285714285714285,0,1,0,0,0,0,1,1,0,1,0,0
0.5952380952380951,3,3,2,3,0.22597452720957162,1,0,0.14285714285714285,1,0,0,0,0,0,0,1,1,0,0,0
0.16666666666666669,2,2,2,4,0.223723144217162,1,0,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,1,0
0.4523809523809524,2,3,2,3,0.22127878553968872,1,2,0.5,0,0,0,0,0,0,0,1,0,1,0,0
0.3095238095238095,4,2,1,1,0.07776920108066383,0,1,0.14285714285714285,0,1,0,0,0,0,0,1,0,1,0,0
0.49999999999999994,2,3,5,3,0.2515116428663322,1,1,0.42857142857142855,0,0,1,0,0,0,1,1,1,0,0,0
0.9047619047619047,3,4,4,1,0.7849607616107037,0,3,0.5,0,0,0,0,0,0,1,0,0,1,0,0
0.28571428571428564,2,3,2,3,0.35816287147819376,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0
0.5476190476190477,2,4,3,1,0.4749131609417214,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.23809523809523808,3,3,2,1,0.22829023543033578,0,1,0.5714285714285714,0,1,0,0,0,0,0,1,1,0,0,0
0.16666666666666669,1,3,1,1,0.1943908400874823,0,1,0.14285714285714285,0,1,0,0,0,0,0,1,0,1,0,1
0.8095238095238095,4,2,3,3,0.44770358934774224,1,0,0.2857142857142857,0,0,0,1,0,0,0,1,0,1,0,0
0.6428571428571428,1,3,1,4,0.10581500064325229,0,2,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0
0.8095238095238095,4,3,4,4,1.0,0,0,0.2857142857142857,0,0,1,0,0,0,0,1,0,1,0,0
0.5714285714285714,1,3,2,3,0.22816158497362665,0,1,0.14285714285714285,0,0,0,0,0,0,1,1,1,0,0,0
0.28571428571428564,3,1,2,4,0.3269008104978773,0,0,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,1,0
0.9999999999999998,1,3,5,1,0.2515116428663322,0,0,0.7142857142857142,0,0,1,0,0,0,0,1,0,1,0,0
0.6666666666666665,3,3,2,3,0.2445001929756851,0,1,0.5714285714285714,0,0,0,1,0,0,0,1,1,0,0,0
0.5714285714285714,4,2,2,4,0.22603885243792615,0,3,0.2857142857142857,1,0,0,0,0,0,1,1,0,1,0,0
0.14285714285714285,1,3,1,2,0.1410652257815515,1,0,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,1,1
0.380952380952381,4,1,1,3,0.0863244564518204,0,1,0.0,0,0,0,0,0,1,1,0,1,0,0,1
0.4761904761904761,4,3,1,4,0.04457738324971054,1,1,0.0,0,1,0,0,0,0,1,1,0,1,0,0
0.5238095238095237,3,3,5,3,0.2515116428663322,0,0,0.8571428571428571,0,0,1,0,0,0,0,0,0,1,0,0
0.19047619047619052,1,3,1,4,0.12073845362151035,0,2,0.14285714285714285,0,0,0,0,0,0,0,1,1,0,0,0
0.28571428571428564,3,3,1,4,0.06998584844976201,0,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,1,0,0
0.2619047619047619,2,2,3,3,0.7028174450019298,0,0,0.5,0,0,0,0,1,0,0,1,0,1,0,0
0.2619047619047619,3,2,1,2,0.09886787598095974,0,0,0.07142857142857142,0,0,0,0,0,0,0,1,0,1,0,1
0.02380952380952378,1,2,1,4,0.10002573009134182,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
0.28571428571428564,3,3,3,1,0.47619966550881254,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0,0
0.9285714285714284,1,2,4,4,0.8432394184999358,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0.7619047619047619,2,2,4,3,0.2515116428663322,0,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0
0.28571428571428564,3,3,1,4,0.10002573009134182,0,0,0.5,0,1,0,0,0,0,0,1,0,0,1,0
0.9999999999999998,3,2,3,1,0.5954586388781681,0,0,0.7857142857142857,0,0,0,0,0,0,1,0,0,1,0,0
0.6904761904761905,1,3,2,4,0.26122475234787085,0,3,0.2857142857142857,0,0,0,1,0,0,0,1,1,0,0,0
0.6666666666666665,1,3,4,3,0.2515116428663322,0,0,0.07142857142857142,0,0,0,0,1,0,0,1,0,1,0,0
0.4047619047619047,4,1,1,3,0.2071915605300399,0,0,0.21428571428571427,0,1,0,0,0,0,0,1,0,0,1,0
0.857142857142857,3,3,2,3,0.17824520777048758,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,0
0.380952380952381,4,2,1,3,0.11314807667567221,0,1,0.5,0,0,0,0,0,0,0,1,1,0,0,0
0.6666666666666665,3,2,3,4,0.5185899909944681,1,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0
0.3095238095238095,3,3,3,2,0.6200308761096103,0,1,0.5714285714285714,0,0,0,1,0,0,0,1,1,0,0,0
0.35714285714285715,2,3,3,3,0.8105622024958189,1,0,0.5,0,0,1,0,0,0,0,1,0,1,0,1
0.35714285714285715,1,1,1,4,0.154316222822591,0,3,0.21428571428571427,0,1,0,0,0,0,0,1,1,0,0,1
0.28571428571428564,4,3,1,2,0.12697800077190274,0,0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,1,0
0.4047619047619047,4,3,3,3,0.4260259873922553,1,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0
0.3095238095238095,1,3,3,3,0.5670268879454522,0,0,0.0,1,0,0,0,0,0,1,1,0,1,0,1
0.380952380952381,2,3,3,1,0.5751318667181269,1,3,0.14285714285714285,0,0,0,0,0,0,1,0,1,0,0,1
0.5714285714285714,2,3,1,3,0.06972854753634376,0,1,0.0,0,1,0,0,0,0,1,1,0,1,0,0
0.42857142857142855,2,3,3,4,0.5770616235687637,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0
0.09523809523809518,3,2,1,3,0.18557828380290753,0,0,0.14285714285714285,0,1,0,0,0,0,1,1,0,0,1,1
0.7142857142857142,2,3,2,4,0.19567734465457354,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0
0.8809523809523809,1,3,4,2,0.2515116428663322,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0
